tool,strain,length,flag,position,threshold,cov,n
delly,LP_J,91565,TN,42463713,10000,4,6
delly,LP_J,13929,TN,43005071,10000,4,6
delly,LP_J,26940,TN,43020087,10000,4,6
delly,LP_J,27751,TN,43047560,10000,4,6
delly,LP_J,35606,TN,47158953,10000,4,6
delly,LP_J,215152,TN,49892722,10000,4,6
delly,LP_J,40380,TN,50557890,10000,4,6
delly,LP_J,25315,TN,50601957,10000,4,6
delly,LP_J,11384,TN,50742768,10000,4,6
delly,LP_J,85157,TN,51115237,10000,4,6
delly,LP_J,79671,TN,51820031,10000,4,6
delly,LP_J,42751,TN,51906344,10000,4,6
delly,LP_J,77999,TN,51955743,10000,4,6
delly,LP_J,180220,TN,52035269,10000,4,6
delly,LP_J,33898,TN,52725795,10000,4,6
delly,LP_J,78552,TN,52760464,10000,4,6
delly,LP_J,14236,TN,52971314,10000,4,6
delly,LP_J,2772,TN,55515609,10000,4,6
delly,LP_J,9335,TN,57338144,10000,4,6
delly,LP_J,81339,TN,57520637,10000,4,6
delly,LP_J,7920,TN,59213955,10000,4,6
delly,LP_J,196899,TN,59224871,10000,4,6
delly,LP_J,71644,TN,59531663,10000,4,6
delly,LP_J,51649,TN,59610511,10000,4,6
delly,LP_J,46745,TN,59767307,10000,4,6
delly,LP_J,4813,TN,59820255,10000,4,6
delly,LP_J,45340,TN,59826678,10000,4,6
delly,LP_J,18774,TN,59999941,10000,4,6
delly,LP_J,31231,TN,60024961,10000,4,6
delly,LP_J,1406,TN,60642357,10000,4,6
delly,LP_J,6841,TN,60650242,10000,4,6
delly,LP_J,39368,TN,60704845,10000,4,6
delly,LP_J,2832287,TN,6056929,10000,4,7
delly,LP_J,18361,TN,17262008,10000,4,7
delly,LP_J,104025,TN,18292572,10000,4,7
delly,LP_J,453576,TN,18397273,10000,4,7
delly,LP_J,63907,TN,21534427,10000,4,7
delly,LP_J,153692,TN,21982402,10000,4,7
delly,LP_J,70639,TN,22651752,10000,4,7
delly,LP_J,304638,TN,25932717,10000,4,7
delly,LP_J,26096,TN,26243814,10000,4,7
delly,LP_J,19637,TN,26270425,10000,4,7
delly,LP_J,735610,TN,26395735,10000,4,7
delly,LP_J,24726,TN,30630098,10000,4,7
delly,LP_J,189165,TN,30662314,10000,4,7
delly,LP_J,1162,TN,31836369,10000,4,7
delly,LP_J,7249,TN,31841943,10000,4,7
delly,LP_J,163401,TN,32039776,10000,4,7
delly,LP_J,8516,TN,32448961,10000,4,7
delly,LP_J,44695,TN,36763867,10000,4,7
delly,LP_J,22031,TN,37595398,10000,4,7
delly,LP_J,174250,TN,37624505,10000,4,7
delly,LP_J,44523,TN,37799293,10000,4,7
delly,LP_J,176073,TN,37844472,10000,4,7
delly,LP_J,10093,TN,39135567,10000,4,7
delly,LP_J,3977,TN,39388318,10000,4,7
delly,LP_J,12919,TN,39524272,10000,4,7
delly,LP_J,61991,TN,39537883,10000,4,7
delly,LP_J,9739,TN,39949450,10000,4,7
delly,LP_J,2301,TN,39959777,10000,4,7
delly,LP_J,102091,TN,40102201,10000,4,7
delly,LP_J,2461,TN,40205371,10000,4,7
delly,LP_J,270533,TN,40237917,10000,4,7
delly,LP_J,13929,TN,43005071,10000,4,7
delly,LP_J,26848,TN,43020087,10000,4,7
delly,LP_J,27780,TN,43047510,10000,4,7
delly,LP_J,112815,TN,43239890,10000,4,7
delly,LP_J,46839,TN,44171666,10000,4,7
delly,LP_J,254342,TN,47695215,10000,4,7
delly,LP_J,9719,TN,48095916,10000,4,7
delly,LP_J,40453,TN,50557878,10000,4,7
delly,LP_J,25315,TN,50601957,10000,4,7
delly,LP_J,11196,TN,50742938,10000,4,7
delly,LP_J,39458,TN,50756288,10000,4,7
delly,LP_J,32698,TN,50796162,10000,4,7
delly,LP_J,18169,TN,50866036,10000,4,7
delly,LP_J,7010,TN,50884286,10000,4,7
delly,LP_J,15308,TN,50892394,10000,4,7
delly,LP_J,177281,TN,50908617,10000,4,7
delly,LP_J,16160,TN,51092362,10000,4,7
delly,LP_J,85032,TN,51115361,10000,4,7
delly,LP_J,42800,TN,51906334,10000,4,7
delly,LP_J,2211,TN,51955758,10000,4,7
delly,LP_J,74725,TN,51959017,10000,4,7
delly,LP_J,414923,TN,52309657,10000,4,7
delly,LP_J,14220,TN,52971314,10000,4,7
delly,LP_J,-336,TN,55519103,10000,4,7
delly,LP_J,16126,TN,57331355,10000,4,7
delly,LP_J,81332,TN,57520637,10000,4,7
delly,LP_J,7981,TN,59213903,10000,4,7
delly,LP_J,51648,TN,59610511,10000,4,7
delly,LP_J,4760,TN,59820231,10000,4,7
delly,LP_J,45338,TN,59826681,10000,4,7
delly,LP_J,18866,TN,59999850,10000,4,7
delly,LP_J,31198,TN,60024993,10000,4,7
delly,LP_J,1375,TN,60642339,10000,4,7
delly,LP_J,6840,TN,60650242,10000,4,7
delly,LP_J,8656,TN,60829589,10000,4,7
delly,LP_J,54551,TN,17020487,10000,4,8
delly,LP_J,54632,TN,17174661,10000,4,8
delly,LP_J,17533,TN,17229352,10000,4,8
delly,LP_J,13946,TN,17247082,10000,4,8
delly,LP_J,18240,TN,17262128,10000,4,8
delly,LP_J,453576,TN,18397273,10000,4,8
delly,LP_J,2050,TN,18924330,10000,4,8
delly,LP_J,44094,TN,20095735,10000,4,8
delly,LP_J,63909,TN,21534427,10000,4,8
delly,LP_J,304688,TN,25932694,10000,4,8
delly,LP_J,25962,TN,26243949,10000,4,8
delly,LP_J,735678,TN,26395735,10000,4,8
delly,LP_J,295142,TN,28930451,10000,4,8
delly,LP_J,1191,TN,31836444,10000,4,8
delly,LP_J,53605,TN,31943824,10000,4,8
delly,LP_J,35407,TN,31997954,10000,4,8
delly,LP_J,163427,TN,32039750,10000,4,8
delly,LP_J,8543,TN,32448961,10000,4,8
delly,LP_J,22054,TN,37595373,10000,4,8
delly,LP_J,174268,TN,37624486,10000,4,8
delly,LP_J,44685,TN,37799196,10000,4,8
delly,LP_J,176098,TN,37844451,10000,4,8
delly,LP_J,7810,TN,38021244,10000,4,8
delly,LP_J,3984,TN,39388318,10000,4,8
delly,LP_J,13718,TN,39398697,10000,4,8
delly,LP_J,12838,TN,39524260,10000,4,8
delly,LP_J,9857,TN,39949409,10000,4,8
delly,LP_J,2271,TN,39959773,10000,4,8
delly,LP_J,305054,TN,40624607,10000,4,8
delly,LP_J,-458,TN,40930120,10000,4,8
delly,LP_J,120920,TN,41527029,10000,4,8
delly,LP_J,23097,TN,42939830,10000,4,8
delly,LP_J,34697,TN,42963720,10000,4,8
delly,LP_J,13929,TN,43005071,10000,4,8
delly,LP_J,26886,TN,43020116,10000,4,8
delly,LP_J,27729,TN,43047583,10000,4,8
delly,LP_J,35629,TN,47158953,10000,4,8
delly,LP_J,215162,TN,49892722,10000,4,8
delly,LP_J,40393,TN,50557882,10000,4,8
delly,LP_J,25302,TN,50601970,10000,4,8
delly,LP_J,39530,TN,50756217,10000,4,8
delly,LP_J,32672,TN,50796226,10000,4,8
delly,LP_J,25215,TN,50865991,10000,4,8
delly,LP_J,15300,TN,50892402,10000,4,8
delly,LP_J,177281,TN,50908617,10000,4,8
delly,LP_J,16159,TN,51092363,10000,4,8
delly,LP_J,85141,TN,51115252,10000,4,8
delly,LP_J,42801,TN,51906334,10000,4,8
delly,LP_J,2252,TN,51955810,10000,4,8
delly,LP_J,74607,TN,51959020,10000,4,8
delly,LP_J,414913,TN,52309668,10000,4,8
delly,LP_J,14236,TN,52971314,10000,4,8
delly,LP_J,293742,TN,53589077,10000,4,8
delly,LP_J,1111971,TN,53882993,10000,4,8
delly,LP_J,14211,TN,57331355,10000,4,8
delly,LP_J,921,TN,57346579,10000,4,8
delly,LP_J,81345,TN,57520632,10000,4,8
delly,LP_J,112592,TN,58014503,10000,4,8
delly,LP_J,7980,TN,59213903,10000,4,8
delly,LP_J,51648,TN,59610511,10000,4,8
delly,LP_J,46627,TN,59767425,10000,4,8
delly,LP_J,18866,TN,59999850,10000,4,8
delly,LP_J,1425,TN,60642339,10000,4,8
delly,LP_J,3241,TN,60650245,10000,4,8
delly,LP_J,3038,TN,60654047,10000,4,8
delly,LP_J,24613,TN,61175239,10000,4,8
delly,LP_J,7962504,TN,8890427,10000,4,9
delly,LP_J,54551,TN,17020487,10000,4,9
delly,LP_J,27496,TN,17146236,10000,4,9
delly,LP_J,18373,TN,17261995,10000,4,9
delly,LP_J,577695,TN,17518982,10000,4,9
delly,LP_J,2159,TN,18924309,10000,4,9
delly,LP_J,64402,TN,21534432,10000,4,9
delly,LP_J,153684,TN,21982401,10000,4,9
delly,LP_J,70667,TN,22651724,10000,4,9
delly,LP_J,735650,TN,26395735,10000,4,9
delly,LP_J,295120,TN,28930475,10000,4,9
delly,LP_J,7184,TN,31841962,10000,4,9
delly,LP_J,53619,TN,31943809,10000,4,9
delly,LP_J,35429,TN,31997959,10000,4,9
delly,LP_J,163416,TN,32039761,10000,4,9
delly,LP_J,8554,TN,32448967,10000,4,9
delly,LP_J,30564,TN,37586872,10000,4,9
delly,LP_J,175982,TN,37844583,10000,4,9
delly,LP_J,7876,TN,38021221,10000,4,9
delly,LP_J,4033,TN,39388326,10000,4,9
delly,LP_J,12931,TN,39524260,10000,4,9
delly,LP_J,2310,TN,39959768,10000,4,9
delly,LP_J,102119,TN,40102201,10000,4,9
delly,LP_J,270507,TN,40237917,10000,4,9
delly,LP_J,305008,TN,40624653,10000,4,9
delly,LP_J,19828,TN,44145412,10000,4,9
delly,LP_J,46730,TN,44171661,10000,4,9
delly,LP_J,35628,TN,47158953,10000,4,9
delly,LP_J,254342,TN,47695215,10000,4,9
delly,LP_J,23406,TN,47950034,10000,4,9
delly,LP_J,-114,TN,48054707,10000,4,9
delly,LP_J,215162,TN,49892722,10000,4,9
delly,LP_J,40453,TN,50557878,10000,4,9
delly,LP_J,25316,TN,50601956,10000,4,9
delly,LP_J,11354,TN,50742827,10000,4,9
delly,LP_J,39571,TN,50756175,10000,4,9
delly,LP_J,32736,TN,50796162,10000,4,9
delly,LP_J,15307,TN,50892394,10000,4,9
delly,LP_J,177262,TN,50908622,10000,4,9
delly,LP_J,79657,TN,51820031,10000,4,9
delly,LP_J,51728,TN,51906334,10000,4,9
delly,LP_J,74722,TN,51959020,10000,4,9
delly,LP_J,180207,TN,52035285,10000,4,9
delly,LP_J,86888,TN,52216322,10000,4,9
delly,LP_J,414923,TN,52309657,10000,4,9
delly,LP_J,33950,TN,52725802,10000,4,9
delly,LP_J,78551,TN,52760466,10000,4,9
delly,LP_J,14244,TN,52971306,10000,4,9
delly,LP_J,8673,TN,57338195,10000,4,9
delly,LP_J,81342,TN,57520634,10000,4,9
delly,LP_J,43609,TN,58275135,10000,4,9
delly,LP_J,7980,TN,59213903,10000,4,9
delly,LP_J,51562,TN,59610511,10000,4,9
delly,LP_J,4681,TN,59820238,10000,4,9
delly,LP_J,45337,TN,59826681,10000,4,9
delly,LP_J,14829,TN,59983494,10000,4,9
delly,LP_J,6791,TN,60650242,10000,4,9
delly,LP_J,18354,TN,17262024,1000,4,10
delly,LP_J,453522,TN,18397327,1000,4,10
delly,LP_J,2165,TN,18924303,1000,4,10
delly,LP_J,153692,TN,21982402,1000,4,10
delly,LP_J,70698,TN,22651693,1000,4,10
delly,LP_J,149122,TN,23059828,1000,4,10
delly,LP_J,304666,TN,25932717,1000,4,10
delly,LP_J,26100,TN,26243811,1000,4,10
delly,LP_J,735665,TN,26395737,1000,4,10
delly,LP_J,189227,TN,30662257,1000,4,10
delly,LP_J,104300,TN,31429859,1000,4,10
delly,LP_J,1206,TN,31836411,1000,4,10
delly,LP_J,7199,TN,31841943,1000,4,10
delly,LP_J,163403,TN,32039774,1000,4,10
delly,LP_J,8562,TN,32448967,1000,4,10
delly,LP_J,174205,TN,37624549,1000,4,10
delly,LP_J,4064,TN,39388318,1000,4,10
delly,LP_J,13755,TN,39398688,1000,4,10
delly,LP_J,772,TN,39419824,1000,4,10
delly,LP_J,12895,TN,39524260,1000,4,10
delly,LP_J,61975,TN,39537863,1000,4,10
delly,LP_J,70959,TN,39607102,1000,4,10
delly,LP_J,2247,TN,39959768,1000,4,10
delly,LP_J,69100,TN,40026702,1000,4,10
delly,LP_J,5168,TN,40096390,1000,4,10
delly,LP_J,102118,TN,40102201,1000,4,10
delly,LP_J,2435,TN,40205371,1000,4,10
delly,LP_J,13936,TN,43005064,1000,4,10
delly,LP_J,35628,TN,47158953,1000,4,10
delly,LP_J,254341,TN,47695215,1000,4,10
delly,LP_J,23428,TN,47950034,1000,4,10
delly,LP_J,215162,TN,49892722,1000,4,10
delly,LP_J,25233,TN,50601967,1000,4,10
delly,LP_J,11414,TN,50742768,1000,4,10
delly,LP_J,39434,TN,50756288,1000,4,10
delly,LP_J,16008,TN,51092514,1000,4,10
delly,LP_J,85183,TN,51115210,1000,4,10
delly,LP_J,42715,TN,51906383,1000,4,10
delly,LP_J,14212,TN,52971338,1000,4,10
delly,LP_J,7465,TN,57338125,1000,4,10
delly,LP_J,81345,TN,57520632,1000,4,10
delly,LP_J,40551,TN,58319298,1000,4,10
delly,LP_J,7961,TN,59213903,1000,4,10
delly,LP_J,51649,TN,59610511,1000,4,10
delly,LP_J,46751,TN,59767300,1000,4,10
delly,LP_J,4787,TN,59820238,1000,4,10
delly,LP_J,45337,TN,59826681,1000,4,10
delly,LP_J,18868,TN,59999847,1000,4,10
delly,LP_J,31231,TN,60024961,1000,4,10
delly,LP_J,37942,TN,60309635,1000,4,10
delly,LP_J,1425,TN,60642339,1000,4,10
delly,LP_J,39407,TN,60704806,1000,4,10
delly,LP_J,18374,TN,17261995,1000,4,3
delly,LP_J,453553,TN,18397277,1000,4,3
delly,LP_J,2158,TN,18924309,1000,4,3
delly,LP_J,63792,TN,21534427,1000,4,3
delly,LP_J,153692,TN,21982402,1000,4,3
delly,LP_J,70705,TN,22651681,1000,4,3
delly,LP_J,149823,TN,23059147,1000,4,3
delly,LP_J,735641,TN,26395754,1000,4,3
delly,LP_J,189170,TN,30662271,1000,4,3
delly,LP_J,1270,TN,31836364,1000,4,3
delly,LP_J,7216,TN,31841976,1000,4,3
delly,LP_J,53550,TN,31943819,1000,4,3
delly,LP_J,35403,TN,31997954,1000,4,3
delly,LP_J,163428,TN,32039750,1000,4,3
delly,LP_J,167261,TN,32209576,1000,4,3
delly,LP_J,8561,TN,32448961,1000,4,3
delly,LP_J,174212,TN,37624513,1000,4,3
delly,LP_J,411,TN,38021347,1000,4,3
delly,LP_J,7108,TN,38021993,1000,4,3
delly,LP_J,3999,TN,39388437,1000,4,3
delly,LP_J,13755,TN,39398660,1000,4,3
delly,LP_J,761,TN,39419824,1000,4,3
delly,LP_J,12838,TN,39524260,1000,4,3
delly,LP_J,62116,TN,39537802,1000,4,3
delly,LP_J,70903,TN,39607148,1000,4,3
delly,LP_J,5194,TN,40096383,1000,4,3
delly,LP_J,102104,TN,40102216,1000,4,3
delly,LP_J,13940,TN,43005060,1000,4,3
delly,LP_J,26953,TN,43020087,1000,4,3
delly,LP_J,27796,TN,43047516,1000,4,3
delly,LP_J,112816,TN,43239890,1000,4,3
delly,LP_J,4709,TN,46545663,1000,4,3
delly,LP_J,254341,TN,47695215,1000,4,3
delly,LP_J,23433,TN,47950034,1000,4,3
delly,LP_J,20237,TN,49871105,1000,4,3
delly,LP_J,215047,TN,49892837,1000,4,3
delly,LP_J,40392,TN,50557939,1000,4,3
delly,LP_J,25227,TN,50601999,1000,4,3
delly,LP_J,11410,TN,50742768,1000,4,3
delly,LP_J,39583,TN,50756164,1000,4,3
delly,LP_J,32736,TN,50796162,1000,4,3
delly,LP_J,15308,TN,50892394,1000,4,3
delly,LP_J,177259,TN,50908639,1000,4,3
delly,LP_J,16159,TN,51092363,1000,4,3
delly,LP_J,85146,TN,51115237,1000,4,3
delly,LP_J,79671,TN,51820031,1000,4,3
delly,LP_J,42762,TN,51906344,1000,4,3
delly,LP_J,2295,TN,51955743,1000,4,3
delly,LP_J,74713,TN,51959017,1000,4,3
delly,LP_J,414849,TN,52309709,1000,4,3
delly,LP_J,14236,TN,52971314,1000,4,3
delly,LP_J,7470,TN,57338118,1000,4,3
delly,LP_J,81339,TN,57520637,1000,4,3
delly,LP_J,40659,TN,58319190,1000,4,3
delly,LP_J,7960,TN,59213903,1000,4,3
delly,LP_J,51648,TN,59610511,1000,4,3
delly,LP_J,46750,TN,59767302,1000,4,3
delly,LP_J,4844,TN,59820224,1000,4,3
delly,LP_J,45316,TN,59826681,1000,4,3
delly,LP_J,18830,TN,59999886,1000,4,3
delly,LP_J,31245,TN,60024946,1000,4,3
delly,LP_J,37941,TN,60309635,1000,4,3
delly,LP_J,1332,TN,60642380,1000,4,3
delly,LP_J,57232,TN,17174635,1000,4,4
delly,LP_J,18322,TN,17262046,1000,4,4
delly,LP_J,43950,TN,20095867,1000,4,4
delly,LP_J,70659,TN,22651732,1000,4,4
delly,LP_J,64506,TN,25830311,1000,4,4
delly,LP_J,304680,TN,25932708,1000,4,4
delly,LP_J,26033,TN,26243810,1000,4,4
delly,LP_J,735678,TN,26395735,1000,4,4
delly,LP_J,53605,TN,31943824,1000,4,4
delly,LP_J,35403,TN,31997954,1000,4,4
delly,LP_J,163400,TN,32039778,1000,4,4
delly,LP_J,8554,TN,32448967,1000,4,4
delly,LP_J,174269,TN,37624486,1000,4,4
delly,LP_J,4081,TN,39388340,1000,4,4
delly,LP_J,13690,TN,39398710,1000,4,4
delly,LP_J,12884,TN,39524282,1000,4,4
delly,LP_J,61905,TN,39537802,1000,4,4
delly,LP_J,270457,TN,40237920,1000,4,4
delly,LP_J,4687,TN,40930198,1000,4,4
delly,LP_J,23174,TN,42939830,1000,4,4
delly,LP_J,34731,TN,42963687,1000,4,4
delly,LP_J,13911,TN,43005060,1000,4,4
delly,LP_J,26884,TN,43020087,1000,4,4
delly,LP_J,27799,TN,43047510,1000,4,4
delly,LP_J,112788,TN,43239919,1000,4,4
delly,LP_J,35629,TN,47158953,1000,4,4
delly,LP_J,254298,TN,47695259,1000,4,4
delly,LP_J,215162,TN,49892722,1000,4,4
delly,LP_J,40387,TN,50557899,1000,4,4
delly,LP_J,25315,TN,50601957,1000,4,4
delly,LP_J,15263,TN,50892438,1000,4,4
delly,LP_J,177276,TN,50908622,1000,4,4
delly,LP_J,16160,TN,51092362,1000,4,4
delly,LP_J,79672,TN,51820031,1000,4,4
delly,LP_J,42800,TN,51906334,1000,4,4
delly,LP_J,414876,TN,52309705,1000,4,4
delly,LP_J,14190,TN,52971360,1000,4,4
delly,LP_J,81344,TN,57520632,1000,4,4
delly,LP_J,7981,TN,59213903,1000,4,4
delly,LP_J,51586,TN,59610572,1000,4,4
delly,LP_J,46734,TN,59767317,1000,4,4
delly,LP_J,4753,TN,59820238,1000,4,4
delly,LP_J,45337,TN,59826681,1000,4,4
delly,LP_J,18822,TN,59999893,1000,4,4
delly,LP_J,31162,TN,60024961,1000,4,4
delly,LP_J,1425,TN,60642339,1000,4,4
delly,LP_J,18370,TN,17261998,1000,4,5
delly,LP_J,453548,TN,18397277,1000,4,5
delly,LP_J,2146,TN,18924322,1000,4,5
delly,LP_J,44093,TN,20095735,1000,4,5
delly,LP_J,70677,TN,22651714,1000,4,5
delly,LP_J,149137,TN,23059833,1000,4,5
delly,LP_J,304660,TN,25932694,1000,4,5
delly,LP_J,26075,TN,26243811,1000,4,5
delly,LP_J,735673,TN,26395737,1000,4,5
delly,LP_J,189227,TN,30662257,1000,4,5
delly,LP_J,104361,TN,31429798,1000,4,5
delly,LP_J,1264,TN,31836364,1000,4,5
delly,LP_J,7232,TN,31841960,1000,4,5
delly,LP_J,53619,TN,31943810,1000,4,5
delly,LP_J,35267,TN,31997955,1000,4,5
delly,LP_J,163416,TN,32039761,1000,4,5
delly,LP_J,8556,TN,32448967,1000,4,5
delly,LP_J,22119,TN,37595319,1000,4,5
delly,LP_J,174256,TN,37624498,1000,4,5
delly,LP_J,7830,TN,38021224,1000,4,5
delly,LP_J,4102,TN,39388319,1000,4,5
delly,LP_J,12901,TN,39524290,1000,4,5
delly,LP_J,62068,TN,39537824,1000,4,5
delly,LP_J,70872,TN,39607100,1000,4,5
delly,LP_J,6907,TN,39684532,1000,4,5
delly,LP_J,28584,TN,39695324,1000,4,5
delly,LP_J,223152,TN,39724037,1000,4,5
delly,LP_J,9842,TN,39949302,1000,4,5
delly,LP_J,2309,TN,39959768,1000,4,5
delly,LP_J,270473,TN,40237917,1000,4,5
delly,LP_J,13878,TN,43005122,1000,4,5
delly,LP_J,26953,TN,43020087,1000,4,5
delly,LP_J,27754,TN,43047516,1000,4,5
delly,LP_J,35621,TN,47158953,1000,4,5
delly,LP_J,254342,TN,47695215,1000,4,5
delly,LP_J,23428,TN,47950034,1000,4,5
delly,LP_J,215109,TN,49892775,1000,4,5
delly,LP_J,40452,TN,50557878,1000,4,5
delly,LP_J,25297,TN,50601975,1000,4,5
delly,LP_J,11348,TN,50742833,1000,4,5
delly,LP_J,177226,TN,50908617,1000,4,5
delly,LP_J,79672,TN,51820031,1000,4,5
delly,LP_J,42800,TN,51906334,1000,4,5
delly,LP_J,2304,TN,51955758,1000,4,5
delly,LP_J,74722,TN,51959020,1000,4,5
delly,LP_J,14244,TN,52971307,1000,4,5
delly,LP_J,40893,TN,55001577,1000,4,5
delly,LP_J,81345,TN,57520632,1000,4,5
delly,LP_J,51649,TN,59610511,1000,4,5
delly,LP_J,46601,TN,59767316,1000,4,5
delly,LP_J,18797,TN,59999919,1000,4,5
delly,LP_J,31180,TN,60025011,1000,4,5
delly,LP_J,37940,TN,60309635,1000,4,5
delly,LP_J,1388,TN,60642339,1000,4,5
delly,LP_J,18337,TN,17261995,1000,4,6
delly,LP_J,44093,TN,20095735,1000,4,6
delly,LP_J,153544,TN,21982463,1000,4,6
delly,LP_J,70679,TN,22651707,1000,4,6
delly,LP_J,304689,TN,25932694,1000,4,6
delly,LP_J,26068,TN,26243811,1000,4,6
delly,LP_J,19843,TN,26270421,1000,4,6
delly,LP_J,295208,TN,28930437,1000,4,6
delly,LP_J,1090,TN,31836510,1000,4,6
delly,LP_J,7199,TN,31841992,1000,4,6
delly,LP_J,53596,TN,31943832,1000,4,6
delly,LP_J,35261,TN,31997959,1000,4,6
delly,LP_J,163417,TN,32039761,1000,4,6
delly,LP_J,8489,TN,32448961,1000,4,6
delly,LP_J,7985,TN,37586872,1000,4,6
delly,LP_J,22039,TN,37595398,1000,4,6
delly,LP_J,174257,TN,37624497,1000,4,6
delly,LP_J,7833,TN,38021221,1000,4,6
delly,LP_J,4054,TN,39388325,1000,4,6
delly,LP_J,13769,TN,39398673,1000,4,6
delly,LP_J,12882,TN,39524260,1000,4,6
delly,LP_J,62054,TN,39537863,1000,4,6
delly,LP_J,70845,TN,39607140,1000,4,6
delly,LP_J,69029,TN,40026702,1000,4,6
delly,LP_J,5166,TN,40096363,1000,4,6
delly,LP_J,101882,TN,40102288,1000,4,6
delly,LP_J,120895,TN,41527054,1000,4,6
delly,LP_J,13929,TN,43005071,1000,4,6
delly,LP_J,26940,TN,43020087,1000,4,6
delly,LP_J,27751,TN,43047560,1000,4,6
delly,LP_J,35606,TN,47158953,1000,4,6
delly,LP_J,215152,TN,49892722,1000,4,6
delly,LP_J,40380,TN,50557890,1000,4,6
delly,LP_J,25315,TN,50601957,1000,4,6
delly,LP_J,11384,TN,50742768,1000,4,6
delly,LP_J,85157,TN,51115237,1000,4,6
delly,LP_J,79671,TN,51820031,1000,4,6
delly,LP_J,42751,TN,51906344,1000,4,6
delly,LP_J,14236,TN,52971314,1000,4,6
delly,LP_J,2772,TN,55515609,1000,4,6
delly,LP_J,81339,TN,57520637,1000,4,6
delly,LP_J,7920,TN,59213955,1000,4,6
delly,LP_J,196899,TN,59224871,1000,4,6
delly,LP_J,51649,TN,59610511,1000,4,6
delly,LP_J,46745,TN,59767307,1000,4,6
delly,LP_J,4813,TN,59820255,1000,4,6
delly,LP_J,45340,TN,59826678,1000,4,6
delly,LP_J,18774,TN,59999941,1000,4,6
delly,LP_J,31231,TN,60024961,1000,4,6
delly,LP_J,1406,TN,60642357,1000,4,6
delly,LP_J,39368,TN,60704845,1000,4,6
delly,LP_J,2832287,TN,6056929,1000,4,7
delly,LP_J,18361,TN,17262008,1000,4,7
delly,LP_J,104025,TN,18292572,1000,4,7
delly,LP_J,453576,TN,18397273,1000,4,7
delly,LP_J,63907,TN,21534427,1000,4,7
delly,LP_J,153692,TN,21982402,1000,4,7
delly,LP_J,70639,TN,22651752,1000,4,7
delly,LP_J,304638,TN,25932717,1000,4,7
delly,LP_J,26096,TN,26243814,1000,4,7
delly,LP_J,19637,TN,26270425,1000,4,7
delly,LP_J,735610,TN,26395735,1000,4,7
delly,LP_J,189165,TN,30662314,1000,4,7
delly,LP_J,1162,TN,31836369,1000,4,7
delly,LP_J,7249,TN,31841943,1000,4,7
delly,LP_J,163401,TN,32039776,1000,4,7
delly,LP_J,8516,TN,32448961,1000,4,7
delly,LP_J,22031,TN,37595398,1000,4,7
delly,LP_J,174250,TN,37624505,1000,4,7
delly,LP_J,3977,TN,39388318,1000,4,7
delly,LP_J,12919,TN,39524272,1000,4,7
delly,LP_J,61991,TN,39537883,1000,4,7
delly,LP_J,9739,TN,39949450,1000,4,7
delly,LP_J,2301,TN,39959777,1000,4,7
delly,LP_J,102091,TN,40102201,1000,4,7
delly,LP_J,2461,TN,40205371,1000,4,7
delly,LP_J,270533,TN,40237917,1000,4,7
delly,LP_J,13929,TN,43005071,1000,4,7
delly,LP_J,26848,TN,43020087,1000,4,7
delly,LP_J,27780,TN,43047510,1000,4,7
delly,LP_J,112815,TN,43239890,1000,4,7
delly,LP_J,254342,TN,47695215,1000,4,7
delly,LP_J,9719,TN,48095916,1000,4,7
delly,LP_J,40453,TN,50557878,1000,4,7
delly,LP_J,25315,TN,50601957,1000,4,7
delly,LP_J,11196,TN,50742938,1000,4,7
delly,LP_J,39458,TN,50756288,1000,4,7
delly,LP_J,32698,TN,50796162,1000,4,7
delly,LP_J,7010,TN,50884286,1000,4,7
delly,LP_J,15308,TN,50892394,1000,4,7
delly,LP_J,177281,TN,50908617,1000,4,7
delly,LP_J,16160,TN,51092362,1000,4,7
delly,LP_J,85032,TN,51115361,1000,4,7
delly,LP_J,42800,TN,51906334,1000,4,7
delly,LP_J,2211,TN,51955758,1000,4,7
delly,LP_J,74725,TN,51959017,1000,4,7
delly,LP_J,414923,TN,52309657,1000,4,7
delly,LP_J,14220,TN,52971314,1000,4,7
delly,LP_J,81332,TN,57520637,1000,4,7
delly,LP_J,7981,TN,59213903,1000,4,7
delly,LP_J,51648,TN,59610511,1000,4,7
delly,LP_J,4760,TN,59820231,1000,4,7
delly,LP_J,45338,TN,59826681,1000,4,7
delly,LP_J,18866,TN,59999850,1000,4,7
delly,LP_J,31198,TN,60024993,1000,4,7
delly,LP_J,1375,TN,60642339,1000,4,7
delly,LP_J,18240,TN,17262128,1000,4,8
delly,LP_J,453576,TN,18397273,1000,4,8
delly,LP_J,2050,TN,18924330,1000,4,8
delly,LP_J,44094,TN,20095735,1000,4,8
delly,LP_J,63909,TN,21534427,1000,4,8
delly,LP_J,304688,TN,25932694,1000,4,8
delly,LP_J,25962,TN,26243949,1000,4,8
delly,LP_J,735678,TN,26395735,1000,4,8
delly,LP_J,295142,TN,28930451,1000,4,8
delly,LP_J,1191,TN,31836444,1000,4,8
delly,LP_J,53605,TN,31943824,1000,4,8
delly,LP_J,35407,TN,31997954,1000,4,8
delly,LP_J,163427,TN,32039750,1000,4,8
delly,LP_J,8543,TN,32448961,1000,4,8
delly,LP_J,22054,TN,37595373,1000,4,8
delly,LP_J,174268,TN,37624486,1000,4,8
delly,LP_J,7810,TN,38021244,1000,4,8
